Month of DAY|Site ID(Office)|Site Name|Year of DAY|Calcul 1|valeur|Difference in Count of sheet1
November|14757|MORNE CARRIERE|2020|good|100.00%|
November|14758|CERP BULL|2020|good|100.00%|
November|14759|CITRON|2020|good|100.00%|
November|14760|BOIS ROUGE|2020|acceptable|99.94%|
November|14762|MORNE BIGOT|2020|good|99.99%|
November|14763|PETIT BOURG|2020|acceptable|97.53%|
November|14766|DUCOS CENTRE|2020|good|100.00%|
November|14767|SCHOELCHER|2020|good|99.97%|
November|14768|BALATA|2020|good|99.98%|
November|14769|La Demarche|2020|acceptable|99.63%|
November|14771|FOND ST. JACQUES|2020|acceptable|98.20%|
November|14772|MORNE DES ESSES|2020|acceptable|99.01%|
November|14774|PELLETIER OC|2020|good|100.00%|
November|14775|TERRE SAINVILLE Fort De France|2020|good|100.00%|
November|14776|JOSSEAUD|2020|good|100.00%|
November|14777|DESMARINIERES|2020|good|100.00%|
November|14778|PETITE ANSE|2020|good|100.00%|
November|14780|FOND BOUCHER|2020|good|100.00%|
November|14781|TROIS RIVIERES|2020|good|100.00%|
November|14782|DIZAC|2020|good|100.00%|
November|14783|GROMAT|2020|good|100.00%|
November|14785|MORNE ROUGE STADE|2020|good|99.97%|
November|14786|CAP MACRE|2020|good|100.00%|
November|14787|MORNE LAVALEUR|2020|good|100.00%|
November|14788|BALATA|2020|acceptable|99.81%|
November|14791|TRINITE NORD|2020|acceptable|99.94%|
November|14793|HOTEL DE VILLE|2020|good|100.00%|
November|14794|ECHANGEUR DILLON|2020|acceptable|99.77%|
November|14796|FOND MASSON|2020|acceptable|99.68%|
November|14797|MORNE FIRMIN ABONDANCE|2020|good|100.00%|
November|14798|CENTRE VILLE FRANCOIS|2020|acceptable|99.67%|
November|17303|MOUCAYA|2020|acceptable|99.56%|
November|17304|ROCHES BLANCHES|2020|acceptable|99.42%|
November|17305|ORGANABO|2020|acceptable|99.56%|
November|17306|CHIRE|2020|acceptable|99.87%|
November|17308|COUACHIMANA|2020|good|99.99%|
November|17309|AWALA|2020|acceptable|99.84%|
November|17314|CARREFOUR MANA|2020|acceptable|99.93%|
November|17318|CHARVEIN|2020|acceptable|99.92%|
November|17319|COSWINE|2020|acceptable|99.81%|
November|17321|TERRE ROUGE ESPERANCE|2020|acceptable|97.67%|
November|17322|MACRABO|2020|good|99.99%|
November|17323|PATAWA|2020|acceptable|98.14%|
November|17324|LE SOLITAIRE|2020|acceptable|98.64%|
November|17325|TONNEGRANDE|2020|acceptable|99.94%|
November|17326|ROCHAMBEAU MARIGNAN|2020|acceptable|92.15%|
November|17328|MONTAGNE CHÂTEAU CENTRE|2020|good|100.00%|
November|17330|ROCHE TABLON|2020|acceptable|98.56%|
November|17340|ZI COLLERY|2020|good|100.00%|
November|17341|APATOU|2020|good|100.00%|
November|17343|GRAN SANTI|2020|good|100.00%|
November|17345|PAPAICHTON|2020|good|100.00%|
November|17346|SAVANE ELISABETH|2020|good|100.00%|
November|17347|ST LAURENT LAGUNE GNU|2020|good|99.98%|
November|17349|BADUEL|2020|good|100.00%|
November|17900|CAYENNE|2020|good|100.00%|
November|17902|CITE HORTZ|2020|good|100.00%|
November|17903|CAMP DU TIGRE|2020|acceptable|99.33%|
November|17905|CIMENTERIE|2020|good|100.00%|
November|17907|LA CHAUMIERE|2020|good|99.96%|
November|17908|CALIFOURCHON|2020|acceptable|99.92%|
November|17909|SAVANE SERGENT|2020|good|100.00%|
November|17910|ROURA RESERVOIR|2020|acceptable|97.61%|
November|17911|FARNOUS|2020|acceptable|99.85%|
November|17912|CD5 MONTSINERY|2020|acceptable|98.47%|
November|17913|GUATEMALA|2020|good|100.00%|
November|17914|MONTAGNE DES PERES|2020|good|100.00%|
November|17915|PARIACABO|2020|good|100.00%|
November|17916|KOUROU FT|2020|good|100.00%|
November|17917|FUSEE SONDE CSG|2020|good|100.00%|
November|17918|SINAMARY|2020|good|100.00%|
November|17921|IRACOUBO|2020|acceptable|99.58%|
November|17924|MONTSINERY TDF|2020|good|100.00%|
November|17925|CARISTAN|2020|good|99.97%|
November|17926|BALATE OC|2020|good|100.00%|
November|17927|MONTAGNE GABIN|2020|acceptable|99.92%|
November|17928|REGINA FT|2020|good|100.00%|
November|17929|MALMANOURY|2020|good|100.00%|
November|17931|CITE PASCALINE|2020|good|100.00%|
November|17933|REMIRE MONTJOLY|2020|good|99.99%|
November|17934|LES AMES CLAIRES|2020|good|99.97%|
November|17935|BUZARET|2020|good|100.00%|
November|17936|MANCELLIERE PALAIS DES SPORTS|2020|acceptable|99.53%|
November|17937|MATHOURIENNE DEUX FLOTS|2020|acceptable|99.88%|
November|17938|MATHOURIENNE MATOURY EST|2020|acceptable|99.93%|
November|17939|AEROPORT ROCHAMBEAU|2020|good|99.99%|
November|17940|CARAPA|2020|good|100.00%|
November|17941|SOULA|2020|good|99.98%|
November|17942|ROUTE DE GALLION DOROTHEE|2020|acceptable|99.76%|
November|17943|SAVANE CAUSSADE|2020|acceptable|99.53%|
November|17945|TROU POISSON|2020|good|100.00%|
November|17946|CORROSSONY|2020|acceptable|99.51%|
November|17947|ACAROUANY|2020|acceptable|99.90%|
November|17951|ST LAURENT BOURG - GNU|2020|good|100.00%|
November|17952|CARAPA SOLAM|2020|acceptable|99.85%|
November|17953|MANA GNU|2020|acceptable|99.83%|
November|17999|CAYENNE REPUBLIQUE|2020|good|100.00%|
December|13103|CELIGNY|2020|good|100.00%|
December|13105|Chateau Gaillard|2020|acceptable|99.92%|
December|13110|GUERY|2020|good|99.99%|
December|13111|GRANDE VIGIE|2020|good|100.00%|
December|13112|CARAQUE|2020|good|100.00%|
December|13116|ANSE A DOUVILLE - GOYAVE|2020|good|100.00%|
December|13117|MON REPOS|2020|good|100.00%|
December|13118|BOIS DEBOUT|2020|good|100.00%|
December|13121|MATOUBA|2020|good|100.00%|
December|13122|LE TUFF GRAND CROIX|2020|good|100.00%|
December|13123|TARARE|2020|good|100.00%|
December|13134|PETIT PEROU|2020|good|100.00%|
December|13135|PAP VALMY|2020|good|100.00%|
December|13136|MORNE GARCIA DUGAZON|2020|acceptable|99.82%|
December|13137|DESTRELAN|2020|good|100.00%|
December|13138|AEROPORT RAIZET|2020|good|100.00%|
December|13139|GRANDE SAVANE|2020|good|100.00%|
December|13142|POINTE JARRY|2020|good|100.00%|
December|13143|JARRY MOUDONG|2020|good|100.00%|
December|13144|ST LOUIS|2020|good|100.00%|
December|13158|BAS VENT|2020|good|100.00%|
December|13159|BELLEVUE MUSEE DU RHUM|2020|good|99.99%|
December|13162|BELLE PLAINE|2020|good|99.99%|
December|13164|ROUTA CALVAIRE|2020|good|99.97%|
December|13167|LA BOUCAN|2020|good|99.99%|
December|13168|WONCHE|2020|acceptable|99.67%|
December|13169|BAGATELLE|2020|good|100.00%|
December|13170|LA RETRAITE|2020|good|100.00%|
December|13177|BONFILS BOIS SEC|2020|acceptable|99.80%|
December|13178|SAINTE MARIE|2020|good|100.00%|
December|13179|MORAVIE CAMBREFORT|2020|good|100.00%|
December|13187|POINTE FERRY|2020|good|100.00%|
December|13188|MARQUISAT CACOVILLE|2020|good|100.00%|
December|13191|CAMP LA JAILLE|2020|good|100.00%|
December|13194|PONT DE L'ALLIANCE|2020|good|100.00%|
December|13404|POIRIER|2020|good|100.00%|
December|13405|LOUISIANE|2020|good|100.00%|
December|13407|WILLIAM|2020|acceptable|99.93%|
December|13413|BRION|2020|acceptable|99.95%|
December|13420|BEAUFOND|2020|good|99.98%|
December|13425|SAINT CHARLES|2020|good|100.00%|
December|13426|BLANCHET|2020|good|100.00%|
December|13428|CANTAMERLE|2020|good|100.00%|
December|13437|BORRICAUD|2020|good|100.00%|
December|13438|DUBEDOU|2020|good|100.00%|
December|13446|ANSE BERTRAND|2020|good|99.98%|
December|13448|BASSE TERRE CENTRE|2020|good|100.00%|
December|13456|MONTERAN TDF - ST. PHY|2020|acceptable|96.64%|
December|13459|MONTAUBAN|2020|good|99.99%|
December|13460|BOIS JOLAN|2020|good|100.00%|
December|13462|FOND CABRE|2020|good|100.00%|
December|13464|GOSIER CENTRE|2020|good|99.97%|
December|13465|POINTE-A-PITRE CENTRE|2020|good|100.00%|
December|13467|FOND BUDAN|2020|acceptable|99.83%|
December|13472|AUGUSTE ROMAGE|2020|good|100.00%|
December|13474|MEMORIAL ACT|2020|good|100.00%|
December|13475|SAINT FRANCOIS GOLF|2020|good|100.00%|
December|13477|RAIZET|2020|good|100.00%|
December|13800|ROUTE DE L'ANGLAIS|2020|good|100.00%|
December|13801|ROCADE|2020|good|100.00%|
December|13802|MOREL|2020|good|100.00%|
December|13804|BRAGELONE|2020|acceptable|99.93%|
December|13806|GRAND FOND|2020|acceptable|99.86%|
December|13807|COURCELLES|2020|good|99.95%|
December|13808|BEL ETANG|2020|good|100.00%|
December|13809|DOUVILLE STE ANNE|2020|good|100.00%|
December|13810|LOIAL|2020|good|100.00%|
December|13811|DURIVAGE|2020|acceptable|99.91%|
December|13812|MARE GAILLARD|2020|good|99.99%|
December|13813|MORNE LESCAL|2020|good|100.00%|
December|13814|ST RAPHAEL|2020|good|99.97%|
December|13815|HOTEL ARAWAK|2020|good|100.00%|
December|13817|MARINA|2020|good|100.00%|
December|13819|TOUR FREBAULT|2020|good|100.00%|
December|13820|GRAND CAMP|2020|good|100.00%|
December|13821|BOURGOGNE|2020|good|100.00%|
December|13823|FT LES ABYMES|2020|good|100.00%|
December|13824|MONDUC|2020|good|100.00%|
December|13825|NESTAR|2020|acceptable|99.87%|
December|13826|CHAZEAU|2020|good|100.00%|
December|13829|CHABERT|2020|good|100.00%|
December|13830|PETIT CANAL|2020|good|100.00%|
December|13831|MOULIN|2020|good|100.00%|
December|13833|HAUT DE LA MONTAGNE|2020|good|100.00%|
December|13834|ARNOUVILLE|2020|good|100.00%|
December|13835|COPPET|2020|good|100.00%|
December|13837|BAIE MAHAULT|2020|good|99.99%|
December|13838|BARBOTTEAU|2020|good|99.99%|
December|13840|QUARTIER D'ORLEANS|2020|good|99.98%|
December|13841|CHOISY|2020|good|100.00%|
December|13842|PLIANE|2020|good|100.00%|
December|13843|SOFAIA FT|2020|good|100.00%|
December|13844|DESHAIES|2020|good|100.00%|
December|13847|POINTE NOIRE|2020|good|100.00%|
December|13848|BEAUREGARD|2020|good|100.00%|
December|13849|MORNE A LOUIS|2020|good|100.00%|
December|13850|COURBARIL|2020|good|100.00%|
December|13851|BOUILLANTE VILLAGE|2020|good|100.00%|
December|13852|BEAUSOLEIL|2020|good|100.00%|
December|13853|BAILLIF|2020|good|100.00%|
December|13856|MORNE HOUEL|2020|good|100.00%|
December|13858|GOURBEYRE|2020|good|100.00%|
December|13859|CHÂTEAU SOURETTE|2020|acceptable|99.91%|
December|13861|MORNE SALE|2020|good|100.00%|
December|13862|LACAVE STADE MUNICIPAL|2020|good|100.00%|
December|13863|GOYAVE|2020|good|100.00%|
December|13864|SCHOELCHER|2020|good|100.00%|
December|13865|PETIT BOURG FT|2020|good|99.97%|
December|13878|SIEAPAPA|2020|good|100.00%|
December|13879|VATABLE|2020|good|100.00%|
December|13880|JARRY|2020|good|100.00%|
December|13881|LAMENTIN SUD|2020|good|99.98%|
December|13882|HYUNDAI|2020|good|99.99%|
December|13886|TROIS RIVIERES|2020|good|99.98%|
December|13887|POINTE DES CHATEAUX|2020|acceptable|98.17%|
December|13893|VIEUX BOURG|2020|good|99.97%|
December|13894|DUZER|2020|good|100.00%|
December|13896|BLONZAC|2020|good|100.00%|
December|13899|CADET|2020|good|100.00%|
December|14200|GASCHETTE|2020|acceptable|99.13%|
December|14204|DAUBERT|2020|acceptable|99.64%|
December|14205|RECULEE|2020|good|100.00%|
December|14206|CARABIN|2020|good|99.97%|
December|14212|ROUTE TRACE CHAMPFLORE|2020|acceptable|99.85%|
December|14214|CHAPUZOT|2020|acceptable|99.92%|
December|14217|CAP EST|2020|good|99.97%|
December|14221|MORNE LEPINAY|2020|good|99.96%|
December|14223|BEAUJOLAIS|2020|good|100.00%|
December|14225|ROUTE DE MOUTTE|2020|good|99.97%|
December|14226|MORNE DESAIX|2020|acceptable|99.91%|
December|14229|BOULEVARD DE LA MARNE|2020|acceptable|95.52%|
December|14231|POINTE DU BOUT FT|2020|good|100.00%|
December|14232|LUNETTE BOUILLEE|2020|good|99.97%|
December|14236|BAIE DES MULETS|2020|good|99.97%|
December|14240|ZI COCOTTE|2020|good|100.00%|
December|14242|ROCHES CARRES|2020|good|99.98%|
December|14243|DUCHESNE|2020|good|99.97%|
December|14244|BEAUSEJOUR|2020|acceptable|99.76%|
December|14248|BOIS LEZARD|2020|good|99.96%|
December|14252|MORNE CAPOT|2020|acceptable|99.90%|
December|14253|GRAND FOND|2020|acceptable|93.49%|
December|14255|HAUTEURS BOURDONS|2020|acceptable|99.09%|
December|14258|HABITATION PETIT REDUIT|2020|acceptable|99.93%|
December|14261|LES HAUTS DE MANIBA|2020|good|100.00%|
December|14267|CHÂTEAU GAILLARD|2020|good|100.00%|
December|14268|FOND MANOEL|2020|acceptable|96.43%|
December|14282|LAMENTIN NORD OUEST|2020|good|100.00%|
December|14289|CHÂTEAU PAILLE|2020|good|99.97%|
December|14290|FOUR A CHAUX|2020|good|100.00%|
December|14291|POINTE DU BOUT HIBISCUS|2020|good|100.00%|
December|14293|FDF ROCADE L'ERMITAGE|2020|good|100.00%|
December|14297|ANSE COLLAT|2020|good|100.00%|
December|14298|RIVIERE SALEE-LA LAUGIER|2020|good|100.00%|
December|14700|LE CARBET|2020|good|99.99%|
December|14701|ST PIERRE|2020|good|100.00%|
December|14702|LE LORRAIN|2020|good|99.99%|
December|14703|LE MARIGOT|2020|good|100.00%|
December|14704|MORNE ROUGE AILERON|2020|good|100.00%|
December|14705|STE MARIE|2020|good|100.00%|
December|14706|LA TRINITE|2020|good|100.00%|
December|14707|GROS MORNE|2020|good|100.00%|
December|14708|VERT PRE|2020|good|99.97%|
December|14709|LESTRADE|2020|good|100.00%|
December|14710|PONTALERY|2020|good|99.99%|
December|14711|ST ROCH|2020|good|100.00%|
December|14712|COURBARIL|2020|good|99.95%|
December|14713|POINTE BATEAU|2020|good|100.00%|
December|14714|ACAJOU|2020|good|99.99%|
December|14716|BELEME|2020|good|100.00%|
December|14717|ROSETTE|2020|good|100.00%|
December|14718|DUCOS STADE|2020|good|100.00%|
December|14719|RIVIERE SALEE|2020|good|100.00%|
December|14720|LES TROIS ILETS|2020|good|100.00%|
December|14722|ANSE D'ARLETS|2020|good|100.00%|
December|14724|CAP CHEVALIER|2020|good|100.00%|
December|14725|STE LUCE|2020|acceptable|99.78%|
December|14726|LE MARIN|2020|good|100.00%|
December|14728|LES SALINES|2020|acceptable|99.92%|
December|14729|RIVIERE PILOTE|2020|good|100.00%|
December|14730|ST ESPRIT|2020|good|100.00%|
December|14732|MORNE DUNOYER|2020|good|100.00%|
December|14733|PLATEAU FOFO|2020|good|99.97%|
December|14734|POINTE NEGRE|2020|good|100.00%|
December|14736|GARNIER PAGES|2020|good|100.00%|
December|14737|LE PORT|2020|good|100.00%|
December|14739|LA MEYNARD|2020|good|100.00%|
December|14740|DILLON|2020|good|99.99%|
December|14741|VALMENIERE|2020|good|100.00%|
December|14742|GALLERIA|2020|good|100.00%|
December|14744|CLAIRIERE|2020|good|100.00%|
December|14745|JAMBETTE|2020|good|100.00%|
December|14746|RESIDENCE MARYLAND|2020|good|99.96%|
December|14747|CASE PILOTE|2020|good|100.00%|
December|14748|AEROPORT|2020|good|100.00%|
December|14749|BELLFONTAINE|2020|good|100.00%|
December|14750|MORNE VERT|2020|good|100.00%|
December|14751|MORNE FOLIE|2020|good|100.00%|
December|14753|TRINITE TARTANE|2020|good|100.00%|
December|14755|BASSE POINTE|2020|good|100.00%|
December|14756|ANSE L'ANE|2020|good|100.00%|
December|14757|MORNE CARRIERE|2020|good|100.00%|
December|14758|CERP BULL|2020|good|100.00%|
December|14759|CITRON|2020|good|99.97%|
December|14760|BOIS ROUGE|2020|good|99.99%|
December|14762|MORNE BIGOT|2020|good|100.00%|
December|14763|PETIT BOURG|2020|acceptable|97.04%|
December|14766|DUCOS CENTRE|2020|acceptable|99.27%|
December|14767|SCHOELCHER|2020|good|100.00%|
December|14768|BALATA|2020|good|100.00%|
December|14769|La Demarche|2020|acceptable|99.81%|
December|14771|FOND ST. JACQUES|2020|good|100.00%|
December|14772|MORNE DES ESSES|2020|good|100.00%|
December|14774|PELLETIER OC|2020|acceptable|99.89%|
December|14775|TERRE SAINVILLE Fort De France|2020|acceptable|99.41%|
December|14776|JOSSEAUD|2020|acceptable|99.72%|
December|14777|DESMARINIERES|2020|good|99.96%|
December|14778|PETITE ANSE|2020|good|100.00%|
December|14780|FOND BOUCHER|2020|good|100.00%|
December|14781|TROIS RIVIERES|2020|good|100.00%|
December|14782|DIZAC|2020|good|100.00%|
December|14783|GROMAT|2020|good|100.00%|
December|14785|MORNE ROUGE STADE|2020|acceptable|99.63%|
December|14786|CAP MACRE|2020|good|99.98%|
December|14787|MORNE LAVALEUR|2020|good|100.00%|
December|14788|BALATA|2020|good|100.00%|
December|14791|TRINITE NORD|2020|good|100.00%|
December|14793|HOTEL DE VILLE|2020|good|100.00%|
December|14794|ECHANGEUR DILLON|2020|good|99.97%|
December|14796|FOND MASSON|2020|acceptable|99.91%|
December|14797|MORNE FIRMIN ABONDANCE|2020|acceptable|99.68%|
December|14798|CENTRE VILLE FRANCOIS|2020|good|99.97%|
December|17303|MOUCAYA|2020|acceptable|99.91%|
December|17304|ROCHES BLANCHES|2020|acceptable|99.87%|
December|17305|ORGANABO|2020|acceptable|99.88%|
December|17306|CHIRE|2020|acceptable|99.55%|
December|17308|COUACHIMANA|2020|good|99.97%|
December|17309|AWALA|2020|good|99.97%|
December|17314|CARREFOUR MANA|2020|acceptable|99.91%|
December|17318|CHARVEIN|2020|acceptable|99.81%|
December|17319|COSWINE|2020|good|99.97%|
December|17321|TERRE ROUGE ESPERANCE|2020|acceptable|99.87%|
December|17322|MACRABO|2020|acceptable|99.69%|
December|17323|PATAWA|2020|acceptable|99.14%|
December|17324|LE SOLITAIRE|2020|acceptable|99.42%|
December|17325|TONNEGRANDE|2020|good|100.00%|
December|17326|ROCHAMBEAU MARIGNAN|2020|good|100.00%|
December|17328|MONTAGNE CHÂTEAU CENTRE|2020|good|100.00%|
December|17330|ROCHE TABLON|2020|good|100.00%|
December|17340|ZI COLLERY|2020|good|100.00%|
December|17341|APATOU|2020|good|100.00%|
December|17343|GRAN SANTI|2020|acceptable|99.92%|
December|17345|PAPAICHTON|2020|good|100.00%|
December|17346|SAVANE ELISABETH|2020|good|100.00%|
December|17347|ST LAURENT LAGUNE GNU|2020|good|99.99%|
December|17349|BADUEL|2020|good|100.00%|
December|17900|CAYENNE|2020|good|99.99%|
December|17902|CITE HORTZ|2020|acceptable|99.87%|
December|17903|CAMP DU TIGRE|2020|good|99.99%|
December|17905|CIMENTERIE|2020|good|100.00%|
December|17907|LA CHAUMIERE|2020|acceptable|99.50%|
December|17908|CALIFOURCHON|2020|good|100.00%|
December|17909|SAVANE SERGENT|2020|acceptable|99.66%|
December|17910|ROURA RESERVOIR|2020|acceptable|99.59%|
December|17911|FARNOUS|2020|acceptable|99.91%|
December|17912|CD5 MONTSINERY|2020|acceptable|99.01%|
December|17913|GUATEMALA|2020|good|99.99%|
December|17914|MONTAGNE DES PERES|2020|acceptable|99.74%|
December|17915|PARIACABO|2020|good|99.99%|
December|17916|KOUROU FT|2020|good|100.00%|
December|17917|FUSEE SONDE CSG|2020|good|100.00%|
December|17918|SINAMARY|2020|good|99.99%|
December|17921|IRACOUBO|2020|acceptable|99.95%|
December|17924|MONTSINERY TDF|2020|good|100.00%|
December|17925|CARISTAN|2020|good|100.00%|
December|17926|BALATE OC|2020|good|100.00%|
December|17927|MONTAGNE GABIN|2020|good|100.00%|
December|17928|REGINA FT|2020|good|99.96%|
December|17929|MALMANOURY|2020|good|99.99%|
December|17931|CITE PASCALINE|2020|good|100.00%|
December|17933|REMIRE MONTJOLY|2020|acceptable|98.23%|
December|17934|LES AMES CLAIRES|2020|good|100.00%|
December|17935|BUZARET|2020|good|99.99%|
December|17936|MANCELLIERE PALAIS DES SPORTS|2020|Bad|89.44%|
December|17937|MATHOURIENNE DEUX FLOTS|2020|good|100.00%|
December|17938|MATHOURIENNE MATOURY EST|2020|good|100.00%|
December|17939|AEROPORT ROCHAMBEAU|2020|good|100.00%|
December|17940|CARAPA|2020|good|100.00%|
December|17941|SOULA|2020|good|99.99%|
December|17942|ROUTE DE GALLION DOROTHEE|2020|acceptable|99.92%|
December|17943|SAVANE CAUSSADE|2020|acceptable|99.09%|
December|17945|TROU POISSON|2020|good|100.00%|
December|17946|CORROSSONY|2020|acceptable|99.88%|
December|17947|ACAROUANY|2020|acceptable|99.87%|
December|17951|ST LAURENT BOURG - GNU|2020|good|100.00%|
December|17952|CARAPA SOLAM|2020|acceptable|99.91%|
December|17953|MANA GNU|2020|good|99.97%|
December|17999|CAYENNE REPUBLIQUE|2020|good|100.00%|
All|13103|CELIGNY|All|acceptable|99.98%|
All|13105|Chateau Gaillard|All|acceptable|99.83%|
All|13110|GUERY|All|acceptable|99.80%|
All|13111|GRANDE VIGIE|All|Bad|99.36%|
All|13112|CARAQUE|All|acceptable|99.99%|
All|13116|ANSE A DOUVILLE - GOYAVE|All|acceptable|99.95%|
All|13117|MON REPOS|All|acceptable|99.92%|
All|13118|BOIS DEBOUT|All|good|100.00%|
All|13121|MATOUBA|All|acceptable|99.56%|
All|13122|LE TUFF GRAND CROIX|All|acceptable|99.98%|
All|13123|TARARE|All|acceptable|99.91%|
All|13134|PETIT PEROU|All|acceptable|99.87%|
All|13135|PAP VALMY|All|good|100.00%|
All|13136|MORNE GARCIA DUGAZON|All|acceptable|99.83%|
All|13137|DESTRELAN|All|acceptable|99.98%|
All|13138|AEROPORT RAIZET|All|acceptable|99.91%|
All|13139|GRANDE SAVANE|All|acceptable|99.99%|
All|13142|POINTE JARRY|All|acceptable|99.99%|
All|13143|JARRY MOUDONG|All|acceptable|99.98%|
All|13144|ST LOUIS|All|acceptable|99.92%|
All|13158|BAS VENT|All|acceptable|99.98%|
All|13159|BELLEVUE MUSEE DU RHUM|All|acceptable|99.97%|
All|13162|BELLE PLAINE|All|acceptable|99.87%|
All|13164|ROUTA CALVAIRE|All|acceptable|99.97%|
All|13167|LA BOUCAN|All|acceptable|99.99%|
All|13168|WONCHE|All|acceptable|99.80%|
All|13169|BAGATELLE|All|acceptable|99.77%|
All|13170|LA RETRAITE|All|acceptable|99.95%|
All|13177|BONFILS BOIS SEC|All|Bad|99.18%|
All|13178|SAINTE MARIE|All|acceptable|99.89%|
All|13179|MORAVIE CAMBREFORT|All|acceptable|99.99%|
